Geography_Code,Geography_Name,Time_Period,Date,Value,Dataset,Data_Type,Measure,Year,Month,Quarter,Month_Name,Previous_Value,Growth_Rate,Category,demographic_type,demographic_field
UK_TOTAL,United Kingdom,2023 Oct,2023-10-01,3799615.0,people_demographic,,V_F_UC_CASELOAD_FULL,2023,10,4,October,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2023 Oct,2023-10-01,2360854.0,people_demographic,,V_F_UC_CASELOAD_FULL,2023,10,4,October,3799615.0,-37.87,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2023 Oct,2023-10-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2023,10,4,October,2360854.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2023 Nov,2023-11-01,3816301.0,people_demographic,,V_F_UC_CASELOAD_FULL,2023,11,4,November,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2023 Nov,2023-11-01,2403822.0,people_demographic,,V_F_UC_CASELOAD_FULL,2023,11,4,November,3816301.0,-37.01,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2023 Nov,2023-11-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2023,11,4,November,2403822.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2023 Dec,2023-12-01,3888394.0,people_demographic,,V_F_UC_CASELOAD_FULL,2023,12,4,December,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2023 Dec,2023-12-01,2423021.0,people_demographic,,V_F_UC_CASELOAD_FULL,2023,12,4,December,3888394.0,-37.69,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2023 Dec,2023-12-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2023,12,4,December,2423021.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Jan,2024-01-01,3966602.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,1,1,January,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Jan,2024-01-01,2392708.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,1,1,January,3966602.0,-39.68,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Jan,2024-01-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,1,1,January,2392708.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Feb,2024-02-01,4027893.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,2,1,February,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Feb,2024-02-01,2430857.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,2,1,February,4027893.0,-39.65,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Feb,2024-02-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,2,1,February,2430857.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Mar,2024-03-01,4106261.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,3,1,March,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Mar,2024-03-01,2492623.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,3,1,March,4106261.0,-39.3,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Mar,2024-03-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,3,1,March,2492623.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Apr,2024-04-01,4144656.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,4,2,April,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Apr,2024-04-01,2532573.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,4,2,April,4144656.0,-38.9,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Apr,2024-04-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,4,2,April,2532573.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 May,2024-05-01,4180840.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,5,2,May,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 May,2024-05-01,2576802.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,5,2,May,4180840.0,-38.37,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 May,2024-05-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,5,2,May,2576802.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Jun,2024-06-01,4215710.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,6,2,June,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Jun,2024-06-01,2629103.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,6,2,June,4215710.0,-37.64,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Jun,2024-06-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,6,2,June,2629103.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Jul,2024-07-01,4280699.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,7,3,July,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Jul,2024-07-01,2623916.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,7,3,July,4280699.0,-38.7,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Jul,2024-07-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,7,3,July,2623916.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Aug,2024-08-01,4341388.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,8,3,August,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Aug,2024-08-01,2627418.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,8,3,August,4341388.0,-39.48,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Aug,2024-08-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,8,3,August,2627418.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Sep,2024-09-01,4433366.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,9,3,September,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Sep,2024-09-01,2645447.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,9,3,September,4433366.0,-40.33,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Sep,2024-09-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,9,3,September,2645447.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Oct,2024-10-01,4484064.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,10,4,October,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Oct,2024-10-01,2679648.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,10,4,October,4484064.0,-40.24,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Oct,2024-10-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,10,4,October,2679648.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Nov,2024-11-01,4572403.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,11,4,November,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Nov,2024-11-01,2703769.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,11,4,November,4572403.0,-40.87,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Nov,2024-11-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,11,4,November,2703769.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Dec,2024-12-01,4639662.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,12,4,December,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Dec,2024-12-01,2715818.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,12,4,December,4639662.0,-41.47,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2024 Dec,2024-12-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2024,12,4,December,2715818.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Jan,2025-01-01,4730353.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,1,1,January,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Jan,2025-01-01,2661407.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,1,1,January,4730353.0,-43.74,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Jan,2025-01-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,1,1,January,2661407.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Feb,2025-02-01,4869313.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,2,1,February,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Feb,2025-02-01,2645768.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,2,1,February,4869313.0,-45.66,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Feb,2025-02-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,2,1,February,2645768.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Mar,2025-03-01,4924624.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,3,1,March,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Mar,2025-03-01,2670477.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,3,1,March,4924624.0,-45.77,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Mar,2025-03-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,3,1,March,2670477.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Apr,2025-04-01,5008017.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,4,2,April,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Apr,2025-04-01,2671436.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,4,2,April,5008017.0,-46.66,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Apr,2025-04-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,4,2,April,2671436.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 May,2025-05-01,5077798.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,5,2,May,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 May,2025-05-01,2658694.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,5,2,May,5077798.0,-47.64,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 May,2025-05-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,5,2,May,2658694.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Jun,2025-06-01,5177927.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,6,2,June,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Jun,2025-06-01,2673559.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,6,2,June,5177927.0,-48.37,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Jun,2025-06-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,6,2,June,2673559.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Jul,2025-07-01,5261977.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,7,3,July,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Jul,2025-07-01,2671942.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,7,3,July,5261977.0,-49.22,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Jul,2025-07-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,7,3,July,2671942.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Aug,2025-08-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,8,3,August,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Aug,2025-08-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,8,3,August,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:1,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2025 Aug,2025-08-01,8103415.0,people_demographic,,V_F_UC_CASELOAD_FULL,2025,8,3,August,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:99,Employment indicator,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE
UK_TOTAL,United Kingdom,2013 May,2013-05-01,18.0,people_demographic,,V_F_UC_CASELOAD_FULL,2013,5,2,May,,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:GENDER_CODE:C_UC_GENDER:1,Gender,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:GENDER_CODE
UK_TOTAL,United Kingdom,2013 May,2013-05-01,7.0,people_demographic,,V_F_UC_CASELOAD_FULL,2013,5,2,May,18.0,-61.11,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:GENDER_CODE:C_UC_GENDER:2,Gender,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:GENDER_CODE
UK_TOTAL,United Kingdom,2013 May,2013-05-01,0.0,people_demographic,,V_F_UC_CASELOAD_FULL,2013,5,2,May,7.0,-100.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:GENDER_CODE:C_UC_GENDER:9,Gender,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:GENDER_CODE
UK_TOTAL,United Kingdom,2013 Jun,2013-06-01,101.0,people_demographic,,V_F_UC_CASELOAD_FULL,2013,6,2,June,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:GENDER_CODE:C_UC_GENDER:1,Gender,str:field:UC_Monthly:V_F_UC_CASELOAD_FULL:GENDER_CODE
